ID,Name,Age,Region,Games,Medals
2899,Yves llig,19.0,瑞士,1964冬奥会,{'NAN'}
2902,Karl Ruben Allinger,32.0,瑞典,1924冬奥会,{'NAN'}
2914,Steve Allman,23.0,挪威,1992冬奥会,{'NAN'}
2921,Fernando Alloni,22.0,意大利,1948冬奥会,{'NAN'}
2938,Eivor Matilda Alm (-Astergren),27.0,瑞典,1952冬奥会,{'NAN'}
2939,Ernst Alm,23.0,瑞典,1924冬奥会,{'NAN'}
2941,Juha Henri Alm,28.0,芬兰,1998冬奥会,{'NAN'}
2961,"Joseph Michael ""Joe"" Almasian",26.0,亚美尼亚,1994冬奥会,{'NAN'}
2962,Zsuzsa Almssy,13.0,匈牙利,1964冬奥会,{'NAN'}
2962,Zsuzsa Almssy,17.0,匈牙利,1968冬奥会,{'NAN'}
2962,Zsuzsa Almssy,21.0,匈牙利,1972冬奥会,{'NAN'}
2963,Peter Almasy,27.0,法国,1988冬奥会,{'NAN'}
2963,Peter Almasy,30.0,法国,1992冬奥会,{'NAN'}
2965,"sa Annelie Charlotte ""Lotta"" Almblad (-Lindefors)",25.0,瑞典,1998冬奥会,{'NAN'}
2965,"sa Annelie Charlotte ""Lotta"" Almblad (-Lindefors)",29.0,瑞典,2002冬奥会,{'铜牌'}
2987,Aleksandr Davletovich Almetov,20.0,俄罗斯,1960冬奥会,{'铜牌'}
2987,Aleksandr Davletovich Almetov,24.0,俄罗斯,1964冬奥会,{'金牌'}
3001,Alexei Almoukov,19.0,澳大利亚,2010冬奥会,{'NAN'}
3001,Alexei Almoukov,23.0,澳大利亚,2014冬奥会,{'NAN'}
3006,Gte Augustin Almqvist,30.0,瑞典,1952冬奥会,{'铜牌'}
3021,Pekka Juho Kustaa Alonen,23.0,芬兰,1952冬奥会,{'NAN'}
3022,Pentti Johannes Alonen,22.0,芬兰,1948冬奥会,{'NAN'}
3022,Pentti Johannes Alonen,26.0,芬兰,1952冬奥会,{'NAN'}
3022,Pentti Johannes Alonen,30.0,芬兰,1956冬奥会,{'NAN'}
3043,Nstor Alonso Casajuana,26.0,西班牙,1968冬奥会,{'NAN'}
3048,Kseniya Alekseyevna Alopina,21.0,俄罗斯,2014冬奥会,{'NAN'}
3061,Luc Alphand,22.0,法国,1988冬奥会,{'NAN'}
3061,Luc Alphand,26.0,法国,1992冬奥会,{'NAN'}
3061,Luc Alphand,28.0,法国,1994冬奥会,{'NAN'}
3069,Thomas Alsgaard (Alsgrd-),22.0,挪威,1994冬奥会,"{'金牌', '银牌', 'NAN'}"
3069,Thomas Alsgaard (Alsgrd-),26.0,挪威,1998冬奥会,"{'金牌', 'NAN'}"
3069,Thomas Alsgaard (Alsgrd-),30.0,挪威,2002冬奥会,"{'金牌', 'NAN'}"
3080,Robert Alt,29.0,瑞士,1956冬奥会,{'金牌'}
3088,Altangadasyn Sodnomdarjaa,24.0,蒙古,1992冬奥会,{'NAN'}
3091,Alfred Altenburger,24.0,瑞士,1948冬奥会,{'NAN'}
3094,"Jennifer ""Jenny"" Altermatt",19.0,澳大利亚,1980冬奥会,{'NAN'}
3096,Katharina Althaus,17.0,德国,2014冬奥会,{'NAN'}
3108,Livia Altmann,19.0,瑞士,2014冬奥会,{'铜牌'}
3109,Mario Altmann,27.0,奥地利,2014冬奥会,{'NAN'}
3118,Jeannette Eleanor Altwegg (-Wirz),17.0,英国,1948冬奥会,{'铜牌'}
3118,Jeannette Eleanor Altwegg (-Wirz),21.0,英国,1952冬奥会,{'金牌'}
3126,Ilmar Aluvee,24.0,爱沙尼亚,1994冬奥会,{'NAN'}
3150,"Eduardo C. ""Eddy"" Alvarez",24.0,美国,2014冬奥会,"{'银牌', 'NAN'}"
3187,Roberto Adolfo Alvrez Hojel,28.0,墨西哥,1988冬奥会,{'NAN'}
3187,Roberto Adolfo Alvrez Hojel,32.0,墨西哥,1992冬奥会,{'NAN'}
3207,Reidar Jakob Alveberg,35.0,挪威,1952冬奥会,{'NAN'}
3207,Reidar Jakob Alveberg,39.0,挪威,1956冬奥会,{'NAN'}
3208,Albino Alver,28.0,意大利,1952冬奥会,{'NAN'}
3209,Eleonora Alver,23.0,意大利,2006冬奥会,{'NAN'}
3210,Fabio Alver,46.0,意大利,2006冬奥会,{'NAN'}
3211,Giorgio Alver,32.0,意大利,1976冬奥会,{'NAN'}
3212,Isidoro Alver,18.0,意大利,1964冬奥会,{'NAN'}
3213,Michele Alver,22.0,意大利,1952冬奥会,{'NAN'}
3214,Renzo Alver,23.0,意大利,1956冬奥会,{'银牌'}
3215,Silvio Alver,26.0,意大利,1948冬奥会,{'NAN'}
3215,Silvio Alver,30.0,意大利,1952冬奥会,{'NAN'}
3245,Anatoly Nikolayevich Alyabyev,28.0,俄罗斯,1980冬奥会,"{'金牌', '铜牌'}"
3251,Ivan Vladimirovich Alypov,23.0,俄罗斯,2006冬奥会,"{'NAN', '铜牌'}"
3258,Ccile Alzina,24.0,法国,2006冬奥会,{'NAN'}
3259,"John C. Amabile, Jr.",29.0,波多黎各,1992冬奥会,{'NAN'}
3259,"John C. Amabile, Jr.",31.0,波多黎各,1994冬奥会,{'NAN'}
3259,"John C. Amabile, Jr.",35.0,波多黎各,1998冬奥会,{'NAN'}
3288,Else Amann,32.0,德国,1956冬奥会,{'NAN'}
3290,"Richard ""Rick"" Amann",31.0,德国,1992冬奥会,{'NAN'}
3290,"Richard ""Rick"" Amann",33.0,德国,1994冬奥会,{'NAN'}
3292,Shin Amano,24.0,日本,1998冬奥会,{'NAN'}
3295,Ingrda Amantova,19.0,俄罗斯,1980冬奥会,{'铜牌'}
3295,Ingrda Amantova,23.0,俄罗斯,1984冬奥会,{'NAN'}
3296,Baptiste Amar,22.0,法国,2002冬奥会,{'NAN'}
3359,Paul Ambros,21.0,德国,1956冬奥会,{'NAN'}
3359,Paul Ambros,25.0,德国,1960冬奥会,{'NAN'}
3359,Paul Ambros,29.0,德国,1964冬奥会,{'NAN'}
3364,Giampaolo Ambrosi,23.0,意大利,1964冬奥会,{'NAN'}
3381,Andres Ambhl,22.0,瑞士,2006冬奥会,{'NAN'}
3381,Andres Ambhl,26.0,瑞士,2010冬奥会,{'NAN'}
3381,Andres Ambhl,30.0,瑞士,2014冬奥会,{'NAN'}
3382,Elias Ambhl,21.0,瑞士,2014冬奥会,{'NAN'}
3383,Gaudenz Ambhl,25.0,瑞士,1980冬奥会,{'NAN'}
3385,Joos Ambhl,24.0,瑞士,1984冬奥会,{'NAN'}
3414,"Ronald William ""Ron"" Amess",22.0,澳大利亚,1960冬奥会,{'NAN'}
3433,Sbastien Amiez,21.0,法国,1994冬奥会,{'NAN'}
3433,Sbastien Amiez,25.0,法国,1998冬奥会,{'NAN'}
3433,Sbastien Amiez,29.0,法国,2002冬奥会,{'银牌'}
3456,Benik Amirian,NAN,伊朗,1956冬奥会,{'NAN'}
3464,Mathilde Amivi Petitjean,19.0,多哥,2014冬奥会,{'NAN'}
3469,Hans Ammann,32.0,瑞士,1964冬奥会,{'NAN'}
3472,Simon Ammann,16.0,瑞士,1998冬奥会,{'NAN'}
3472,Simon Ammann,20.0,瑞士,2002冬奥会,"{'金牌', 'NAN'}"
3472,Simon Ammann,24.0,瑞士,2006冬奥会,{'NAN'}
3472,Simon Ammann,28.0,瑞士,2010冬奥会,{'金牌'}
3472,Simon Ammann,32.0,瑞士,2014冬奥会,{'NAN'}
3473,Amanda Ammar,20.0,加拿大,2006冬奥会,{'NAN'}
3473,Amanda Ammar,28.0,加拿大,2014冬奥会,{'NAN'}
3486,Florent Amodio,19.0,法国,2010冬奥会,{'NAN'}
3486,Florent Amodio,23.0,法国,2014冬奥会,{'NAN'}
3491,"Anthony Lewis ""Tony"" Amonte",27.0,美国,1998冬奥会,{'NAN'}
3491,"Anthony Lewis ""Tony"" Amonte",31.0,美国,2002冬奥会,{'银牌'}
3514,Zinaida Stepanovna Amosova (Shishkina-),26.0,俄罗斯,1976冬奥会,"{'金牌', 'NAN'}"
3530,Eduardo Ampudia Nio de Rivera,20.0,墨西哥,1992冬奥会,{'NAN'}
3531,Veronica Ampudia Nio de Rivera,18.0,墨西哥,1992冬奥会,{'NAN'}
3546,Ursula Amstein,20.0,瑞士,1964冬奥会,{'NAN'}
3590,An Ji-Min,17.0,韩国,2010冬奥会,{'NAN'}
3595,An Sang-Mi,18.0,韩国,1998冬奥会,{'金牌'}
3598,An Sen-Za,18.0,朝鲜,1964冬奥会,{'NAN'}
3604,Viktor An,16.0,韩国,2002冬奥会,{'NAN'}
3604,Viktor An,20.0,韩国,2006冬奥会,"{'金牌', '铜牌'}"
3604,Viktor An,28.0,俄罗斯,2014冬奥会,"{'金牌', '铜牌'}"
3605,An Weijiang,22.0,中国,2006冬奥会,{'NAN'}
3610,An Yulong,19.0,中国,1998冬奥会,"{'银牌', 'NAN', '铜牌'}"
3610,An Yulong,23.0,中国,2002冬奥会,{'铜牌'}
3626,"Douglas Thomas ""Doug"" Anakin",33.0,加拿大,1964冬奥会,"{'金牌', 'NAN'}"
3633,Yekaterina Igorevna Ananina,18.0,俄罗斯,2010冬奥会,{'NAN'}
3634,Lyudmila Arkadyevna Ananko,19.0,白俄罗斯,2002冬奥会,{'NAN'}
3634,Lyudmila Arkadyevna Ananko,23.0,白俄罗斯,2006冬奥会,{'NAN'}
3639,Yuliya Igorevna Anashkina,25.0,俄罗斯,2006冬奥会,{'NAN'}
3645,"Nikolaos ""Nikos"" Anastasiadis",21.0,希腊,1988冬奥会,{'NAN'}
3645,"Nikolaos ""Nikos"" Anastasiadis",25.0,希腊,1992冬奥会,{'NAN'}
3645,"Nikolaos ""Nikos"" Anastasiadis",27.0,希腊,1994冬奥会,{'NAN'}
3646,Katerina Anastasiou,25.0,希腊,1998冬奥会,{'NAN'}
3660,Osvaldo A. Ancinas,25.0,阿根廷,1960冬奥会,{'NAN'}
3660,Osvaldo A. Ancinas,29.0,阿根廷,1964冬奥会,{'NAN'}
3674,Angela Rosa Anderes,16.0,瑞士,1936冬奥会,{'NAN'}
3676,"Stefan ""Steve"" Anderhub",27.0,瑞士,1998冬奥会,{'NAN'}
3676,"Stefan ""Steve"" Anderhub",31.0,瑞士,2002冬奥会,"{'银牌', 'NAN'}"
3677,Gnter Anderl,21.0,奥地利,1968冬奥会,{'NAN'}
3677,Gnter Anderl,25.0,奥地利,1972冬奥会,{'NAN'}
3679,Nino Anderlini,25.0,意大利,1952冬奥会,{'NAN'}
3682,Birk Anders,20.0,德国,1988冬奥会,{'NAN'}
3686,Alf Steen Andersen,21.0,挪威,1928冬奥会,{'金牌'}
3707,Cato Hamre Andersen,24.0,挪威,1984冬奥会,{'NAN'}
3708,Cato Tom Andersen,20.0,挪威,1988冬奥会,{'NAN'}
3708,Cato Tom Andersen,26.0,挪威,1994冬奥会,{'NAN'}
3715,Erling Norman Andersen,26.0,美国,1932冬奥会,{'NAN'}
3717,Espen Andersen,22.0,挪威,1984冬奥会,{'NAN'}
3722,Geir Andersen,19.0,挪威,1984冬奥会,{'NAN'}
3724,Gjert Andersen,20.0,挪威,1968冬奥会,{'NAN'}
3724,Gjert Andersen,24.0,挪威,1972冬奥会,{'NAN'}
3734,Hjalmar Johan Andersen,24.0,挪威,1948冬奥会,{'NAN'}
3734,Hjalmar Johan Andersen,28.0,挪威,1952冬奥会,{'金牌'}
3734,Hjalmar Johan Andersen,32.0,挪威,1956冬奥会,{'NAN'}
3746,Jonas Solberg Andersen,28.0,挪威,2010冬奥会,{'NAN'}
3757,Lars Hkon Bakkehaugen Andersen,20.0,挪威,1994冬奥会,{'NAN'}
3764,Morgan Andersen,21.0,挪威,1988冬奥会,{'NAN'}
3764,Morgan Andersen,25.0,挪威,1992冬奥会,{'NAN'}
3764,Morgan Andersen,27.0,挪威,1994冬奥会,{'NAN'}
3772,Petter Andersen,28.0,挪威,2002冬奥会,{'NAN'}
3772,Petter Andersen,32.0,挪威,2006冬奥会,{'NAN'}
3775,Reidar Andersen,24.0,挪威,1936冬奥会,{'铜牌'}
3782,Terje Andersen,23.0,挪威,1976冬奥会,{'NAN'}
3782,Terje Andersen,27.0,挪威,1980冬奥会,"{'NAN', '铜牌'}"
3795,Beverly Marie Anderson (-Brockway),21.0,美国,1960冬奥会,{'NAN'}
3806,"David ""Dave"" Anderson",22.0,加拿大,2002冬奥会,{'NAN'}
3819,Glenn Christopher Anderson,19.0,加拿大,1980冬奥会,{'NAN'}
3823,Jamie Louise Anderson,23.0,美国,2014冬奥会,{'金牌'}
3824,Jasey-Jay Anderson,22.0,加拿大,1998冬奥会,{'NAN'}
3824,Jasey-Jay Anderson,26.0,加拿大,2002冬奥会,{'NAN'}
3824,Jasey-Jay Anderson,30.0,加拿大,2006冬奥会,{'NAN'}
3824,Jasey-Jay Anderson,34.0,加拿大,2010冬奥会,{'金牌'}
3824,Jasey-Jay Anderson,38.0,加拿大,2014冬奥会,{'NAN'}
3837,Karl Ruben Anderson,22.0,美国,1976冬奥会,{'NAN'}
3837,Karl Ruben Anderson,26.0,美国,1980冬奥会,{'NAN'}
3852,Patrice Marie Anderson,32.0,美国,1992冬奥会,{'NAN'}
3865,"Osborne ""Ty"" Anderson",23.0,美国,1932冬奥会,{'银牌'}
3866,Verne Ralph Anderson,22.0,加拿大,1960冬奥会,{'NAN'}
3867,Warren Anderson,27.0,加拿大,1980冬奥会,{'NAN'}
3867,Warren Anderson,31.0,加拿大,1984冬奥会,{'NAN'}
3869,Wendell Richard Anderson,22.0,美国,1956冬奥会,{'银牌'}
3872,William Harding Anderson,22.0,英国,1924冬奥会,{'铜牌'}
3882,ke Gustav Andersson,29.0,瑞典,1948冬奥会,{'NAN'}
3882,ke Gustav Andersson,33.0,瑞典,1952冬奥会,{'铜牌'}
3884,Allan Ejvin Andersson,28.0,瑞典,1960冬奥会,{'NAN'}
3885,ke Anders Andersson,23.0,瑞典,1960冬奥会,{'NAN'}
3885,ke Anders Andersson,27.0,瑞典,1964冬奥会,{'银牌'}
3889,Anna Christina Andersson,20.0,瑞典,2002冬奥会,{'铜牌'}
3897,Bjarne Lennart Andersson,27.0,瑞典,1968冬奥会,"{'银牌', 'NAN'}"
3903,Cecilia Christine Elisabeth Andersson,23.0,瑞典,2006冬奥会,{'银牌'}
3906,David Erik Andersson,19.0,瑞典,2014冬奥会,{'NAN'}
3909,Emilia Ingrid Maria Andersson,21.0,瑞典,2010冬奥会,{'NAN'}
3909,Emilia Ingrid Maria Andersson,25.0,瑞典,2014冬奥会,{'NAN'}
3920,Gunilla Victoria Andersson,22.0,瑞典,1998冬奥会,{'NAN'}
3920,Gunilla Victoria Andersson,26.0,瑞典,2002冬奥会,{'铜牌'}
3920,Gunilla Victoria Andersson,30.0,瑞典,2006冬奥会,{'银牌'}
3920,Gunilla Victoria Andersson,34.0,瑞典,2010冬奥会,{'NAN'}
3923,Fritz Gustaf Adolf Andersson (-Gabeling),24.0,瑞典,1928冬奥会,{'NAN'}
3940,Maria Kristina Andersson,22.0,瑞典,1988冬奥会,{'NAN'}
3940,Maria Kristina Andersson,26.0,瑞典,1992冬奥会,{'NAN'}
3940,Maria Kristina Andersson,28.0,瑞典,1994冬奥会,{'NAN'}
3945,Bo Leif Andersson,22.0,瑞典,1984冬奥会,{'NAN'}
3945,Bo Leif Andersson,26.0,瑞典,1988冬奥会,{'NAN'}
3945,Bo Leif Andersson,30.0,瑞典,1992冬奥会,"{'NAN', '铜牌'}"
3945,Bo Leif Andersson,32.0,瑞典,1994冬奥会,{'NAN'}
3951,Lina Marie Andersson,20.0,瑞典,2002冬奥会,{'NAN'}
3951,Lina Marie Andersson,24.0,瑞典,2006冬奥会,"{'金牌', 'NAN'}"
3962,"Bo Mikael ""Michael"" Andersson",31.0,瑞典,1998冬奥会,{'NAN'}
3964,Bo Mikael Andersson,28.0,瑞典,1988冬奥会,{'铜牌'}
3972,Per Gunnar Andersson (-Westberg),25.0,瑞典,1980冬奥会,{'NAN'}
3975,Anders Bengt Peter Andersson,26.0,瑞典,1992冬奥会,{'NAN'}
3977,Nils Peter Andersson,25.0,瑞典,1988冬奥会,{'铜牌'}
3977,Nils Peter Andersson,29.0,瑞典,1992冬奥会,{'NAN'}
3986,Karl Sigurd Andersson,25.0,瑞典,1952冬奥会,{'铜牌'}
3987,Stig Gustaf Emanuel Andersson,21.0,瑞典,1936冬奥会,{'NAN'}
3987,Stig Gustaf Emanuel Andersson,33.0,瑞典,1948冬奥会,{'NAN'}
3989,Carl Sture Mikael Andersson,30.0,瑞典,1980冬奥会,{'铜牌'}
3992,Sven Gustav Andersson,34.0,瑞典,1956冬奥会,{'NAN'}
3995,Karl Volger Andersson,32.0,瑞典,1928冬奥会,"{'NAN', '铜牌'}"
3997,Hans Lennart Andersson-Tvilling,23.0,瑞典,1952冬奥会,{'铜牌'}
3997,Hans Lennart Andersson-Tvilling,27.0,瑞典,1956冬奥会,{'NAN'}
3998,Stig Gunnar Andersson-Tvilling,23.0,瑞典,1952冬奥会,{'铜牌'}
3998,Stig Gunnar Andersson-Tvilling,27.0,瑞典,1956冬奥会,{'NAN'}
4005,Carola Anding (-Jacob),19.0,德国,1980冬奥会,"{'金牌', 'NAN'}"
4005,Carola Anding (-Jacob),23.0,德国,1984冬奥会,{'NAN'}
4012,Kazuaki Ando,31.0,日本,1998冬奥会,{'NAN'}
4016,Miki Ando,18.0,日本,2006冬奥会,{'NAN'}
4016,Miki Ando,22.0,日本,2010冬奥会,{'NAN'}
4045,Marta Andrade Vidal,21.0,西班牙,1994冬奥会,{'NAN'}
4045,Marta Andrade Vidal,25.0,西班牙,1998冬奥会,{'NAN'}
4060,Georges Jules Andr,47.0,法国,1924冬奥会,"{'NAN', '铜牌'}"
4065,Michel Andr,31.0,法国,2002冬奥会,{'NAN'}
4076,Dimitrios Andreadis,26.0,希腊,1968冬奥会,{'NAN'}
4085,Gunn Margit Aas Andreassen,20.0,挪威,1994冬奥会,{'NAN'}
4085,Gunn Margit Aas Andreassen,24.0,挪威,1998冬奥会,"{'NAN', '铜牌'}"
4085,Gunn Margit Aas Andreassen,28.0,挪威,2002冬奥会,"{'银牌', 'NAN'}"
4085,Gunn Margit Aas Andreassen,32.0,挪威,2006冬奥会,{'NAN'}
4091,Marco Andreatta,30.0,意大利,1992冬奥会,{'NAN'}
4096,Ionu Andrei,24.0,罗马尼亚,2010冬奥会,{'NAN'}
4098,Nicolae Andrei,24.0,罗马尼亚,1964冬奥会,{'NAN'}
4105,Oegs Andrejevs,25.0,拉脱维亚,2006冬奥会,{'NAN'}
4110,"Giannin ""Gian"" Andreossi",25.0,瑞士,1928冬奥会,{'铜牌'}
4111,"Munrezzan ""Mezzi"" Andreossi",30.0,瑞士,1928冬奥会,{'铜牌'}
4121,Dominic Andres,25.0,瑞士,1998冬奥会,{'金牌'}
4124,Frode Andresen,24.0,挪威,1998冬奥会,"{'银牌', 'NAN'}"
4124,Frode Andresen,28.0,挪威,2002冬奥会,"{'金牌', 'NAN'}"
4124,Frode Andresen,32.0,挪威,2006冬奥会,"{'NAN', '铜牌'}"
4126,Hans Magnus Andresen,26.0,挪威,1956冬奥会,{'NAN'}
4127,Jan Egil Andresen,27.0,挪威,2006冬奥会,{'NAN'}
4128,Knut Henning Andresen,20.0,挪威,1980冬奥会,{'NAN'}
4135,Bjrn Andressen,25.0,挪威,1972冬奥会,{'NAN'}
4144,Frederick Andrew,23.0,英国,1964冬奥会,{'NAN'}
4144,Frederick Andrew,27.0,英国,1968冬奥会,{'NAN'}
4150,Trevor Andrew,18.0,加拿大,1998冬奥会,{'NAN'}
4150,Trevor Andrew,22.0,加拿大,2002冬奥会,{'NAN'}
4161,Scott Andrews,24.0,英国,2014冬奥会,{'银牌'}
4175,Vitaly Andreyev,22.0,俄罗斯,1992冬奥会,{'NAN'}
4177,Vladimir Mikhaylovich Andreyev,17.0,俄罗斯,1976冬奥会,{'NAN'}
4177,Vladimir Mikhaylovich Andreyev,22.0,俄罗斯,1980冬奥会,{'NAN'}
4177,Vladimir Mikhaylovich Andreyev,25.0,俄罗斯,1984冬奥会,{'NAN'}
4185,Nadezhda Nikolayevna Andreyeva-Patrikeyeva,21.0,俄罗斯,1980冬奥会,{'NAN'}
4185,Nadezhda Nikolayevna Andreyeva-Patrikeyeva,25.0,俄罗斯,1984冬奥会,{'NAN'}
4214,Jnis Valenti Andriksons,23.0,拉脱维亚,1936冬奥会,{'NAN'}
4220,Aleksandr Leonidovich Andriyevsky,29.0,白俄罗斯,1998冬奥会,{'NAN'}
4220,Aleksandr Leonidovich Andriyevsky,33.0,白俄罗斯,2002冬奥会,{'NAN'}
4237,Aleksey Nikolayevich Andryunin,25.0,俄罗斯,2002冬奥会,{'NAN'}
4256,Matteo Anesi,21.0,意大利,2006冬奥会,"{'金牌', 'NAN'}"
4256,Matteo Anesi,25.0,意大利,2010冬奥会,{'NAN'}
4256,Matteo Anesi,29.0,意大利,2014冬奥会,{'NAN'}
4257,Krasimir Anev,22.0,保加利亚,2010冬奥会,{'NAN'}
4257,Krasimir Anev,26.0,保加利亚,2014冬奥会,{'NAN'}
4269,Gabriela Angaut,20.0,阿根廷,1984冬奥会,{'NAN'}
4275,Ivan Angelakov,31.0,保加利亚,1936冬奥会,{'NAN'}
4278,Amedeo Angeli,24.0,意大利,1936冬奥会,{'NAN'}
4279,Manuela Angeli,16.0,意大利,1956冬奥会,{'NAN'}
4286,Apostolos Angelis,20.0,希腊,2014冬奥会,{'NAN'}
4292,Michela Angeloni,21.0,意大利,2006冬奥会,{'NAN'}
4300,Khristo Angelov,18.0,保加利亚,1980冬奥会,{'NAN'}
4301,Petar Angelov,20.0,保加利亚,1964冬奥会,{'NAN'}
4301,Petar Angelov,24.0,保加利亚,1968冬奥会,{'NAN'}
4303,Petar Ivanov Angelov,23.0,保加利亚,1956冬奥会,{'NAN'}
4314,Lucia Anger,23.0,德国,2014冬奥会,{'NAN'}
4317,Karl Angerer,30.0,德国,2010冬奥会,{'NAN'}
4318,Klara Angerer,19.0,意大利,1984冬奥会,{'NAN'}
4318,Klara Angerer,23.0,意大利,1988冬奥会,{'NAN'}
4321,Peter Angerer,20.0,德国,1980冬奥会,"{'NAN', '铜牌'}"
4321,Peter Angerer,24.0,德国,1984冬奥会,"{'金牌', '银牌', '铜牌'}"
4321,Peter Angerer,28.0,德国,1988冬奥会,"{'银牌', 'NAN'}"
4322,Tobias Angerer,24.0,德国,2002冬奥会,"{'NAN', '铜牌'}"
4322,Tobias Angerer,28.0,德国,2006冬奥会,"{'银牌', 'NAN', '铜牌'}"
4322,Tobias Angerer,32.0,德国,2010冬奥会,"{'银牌', 'NAN'}"
4322,Tobias Angerer,36.0,德国,2014冬奥会,{'NAN'}
4323,Monique Angermller,26.0,德国,2010冬奥会,{'NAN'}
4323,Monique Angermller,30.0,德国,2014冬奥会,{'NAN'}
4325,Andrei Anghel,20.0,罗马尼亚,2010冬奥会,{'NAN'}
4328,Grigore Anghel,27.0,罗马尼亚,1988冬奥会,{'NAN'}
4329,Tony Angiboust,26.0,法国,2010冬奥会,{'NAN'}
4337,Michle Angirany,26.0,法国,1952冬奥会,{'NAN'}
4348,"Heinrich ""Heiri"" Angst",32.0,瑞士,1948冬奥会,{'NAN'}
4348,"Heinrich ""Heiri"" Angst",40.0,瑞士,1956冬奥会,"{'金牌', 'NAN'}"
4349,Max Angst,34.0,瑞士,1956冬奥会,"{'NAN', '铜牌'}"
4352,Daniela Anguita Loux,21.0,智利,2006冬奥会,{'NAN'}
4370,Aleksandr Petrovich Anichenko,22.0,阿塞拜疆,1998冬奥会,{'NAN'}
4375,Nikolay Petrovich Anikin,24.0,俄罗斯,1956冬奥会,"{'金牌', 'NAN'}"
4375,Nikolay Petrovich Anikin,28.0,俄罗斯,1960冬奥会,"{'NAN', '铜牌'}"
4383,Artyom Alekseyevich Anisimov,25.0,俄罗斯,2014冬奥会,{'NAN'}
4384,Danil Anisimov,23.0,哈萨克斯坦,2002冬奥会,{'NAN'}
4385,Maksim Viktorovich Anisimov,22.0,白俄罗斯,2006冬奥会,{'NAN'}
4392,Marina Vyacheslavovna Anissina (-Dzhigurda),22.0,法国,1998冬奥会,{'铜牌'}
4392,Marina Vyacheslavovna Anissina (-Dzhigurda),26.0,法国,2002冬奥会,{'金牌'}
4401,Majda Ankele (-Samaluk),23.0,塞尔维亚,1964冬奥会,{'NAN'}
4401,Majda Ankele (-Samaluk),27.0,塞尔维亚,1968冬奥会,{'NAN'}
4402,Olivier Anken,31.0,瑞士,1988冬奥会,{'NAN'}
4409,irts Ankipns,30.0,拉脱维亚,2006冬奥会,{'NAN'}
4409,irts Ankipns,34.0,拉脱维亚,2010冬奥会,{'NAN'}
4423,Martin Annen,27.0,瑞士,2002冬奥会,"{'NAN', '铜牌'}"
4423,Martin Annen,31.0,瑞士,2006冬奥会,{'铜牌'}
4425,Nataliya Valeryevna Annenko,23.0,俄罗斯,1988冬奥会,{'NAN'}
4457,Daniela Anschtz-Thoms,27.0,德国,2002冬奥会,{'NAN'}
4457,Daniela Anschtz-Thoms,31.0,德国,2006冬奥会,"{'金牌', 'NAN'}"
4457,Daniela Anschtz-Thoms,35.0,德国,2010冬奥会,"{'金牌', 'NAN'}"
4463,Ren Ansermoz,NAN,瑞士,1928冬奥会,{'NAN'}
4468,Luca Ansoldi,24.0,意大利,2006冬奥会,{'NAN'}
4476,Patrick R. Antaki,41.0,黎巴嫩,2006冬奥会,{'NAN'}
4478,Dana Antal,24.0,加拿大,2002冬奥会,{'金牌'}
4480,Eld Gherghely Antal,20.0,罗马尼亚,1976冬奥会,{'NAN'}
4480,Eld Gherghely Antal,24.0,罗马尼亚,1980冬奥会,{'NAN'}
4481,Istvan Antal,21.0,罗马尼亚,1980冬奥会,{'NAN'}
4486,Zsolt Antal,21.0,罗马尼亚,1994冬奥会,{'NAN'}
4486,Zsolt Antal,25.0,罗马尼亚,1998冬奥会,{'NAN'}
4486,Zsolt Antal,29.0,罗马尼亚,2002冬奥会,{'NAN'}
4486,Zsolt Antal,33.0,罗马尼亚,2006冬奥会,{'NAN'}
4503,Dborah Jessica Anthonioz,27.0,法国,2006冬奥会,{'NAN'}
4503,Dborah Jessica Anthonioz,31.0,法国,2010冬奥会,{'银牌'}
4503,Dborah Jessica Anthonioz,35.0,法国,2014冬奥会,{'NAN'}
4524,Erkki Lauri Johannes Antila,25.0,芬兰,1980冬奥会,{'NAN'}
4525,Timo Erkki Antila,21.0,芬兰,2002冬奥会,{'NAN'}
4525,Timo Erkki Antila,29.0,芬兰,2010冬奥会,{'NAN'}
4527,Vladimir Yuryevich Antipin,27.0,哈萨克斯坦,1998冬奥会,{'NAN'}
4527,Vladimir Yuryevich Antipin,35.0,哈萨克斯坦,2006冬奥会,{'NAN'}
4528,Yuliya Konstantinovna Antipova,21.0,俄罗斯,1988冬奥会,{'NAN'}
4530,Gaia Bassani Antivari,31.0,阿塞拜疆,2010冬奥会,{'NAN'}
4538,"Matthew ""Matt"" Antoine",28.0,美国,2014冬奥会,{'铜牌'}
4540,Jan Antolek,23.0,波兰,2014冬奥会,{'NAN'}
4554,Oleg Vladimirovich Antonenko,26.0,白俄罗斯,1998冬奥会,{'NAN'}
4554,Oleg Vladimirovich Antonenko,30.0,白俄罗斯,2002冬奥会,{'NAN'}
4554,Oleg Vladimirovich Antonenko,38.0,白俄罗斯,2010冬奥会,{'NAN'}
4568,Michele Antonioli,21.0,意大利,1998冬奥会,{'NAN'}
4568,Michele Antonioli,25.0,意大利,2002冬奥会,{'银牌'}
4579,Vladislav Nikolayevich Antonov,22.0,俄罗斯,2014冬奥会,"{'银牌', 'NAN'}"
4589,Heiko Antons,20.0,德国,1972冬奥会,{'NAN'}
