ID,Name,Age,Region,Event,Year
1528,Brahim Ait Sibrahim,25.0,摩洛哥,高山滑雪男子回转,1992
1542,Hiroyasu Aizawa,18.0,日本,跳台滑雪男子个人标准台,1980
1542,Hiroyasu Aizawa,18.0,日本,跳台滑雪男子个人大跳台,1980
1580,Akiko Akasaka,20.0,日本,越野滑雪女子5公里,1972
1581,Yuichi Akasaka,24.0,日本,短道速滑男子5000米接力,1992
1581,Yuichi Akasaka,26.0,日本,短道速滑男子5000米接力,1994
1586,Shikashi Akazawa,25.0,日本,冰球男子冰球,1960
1607,Anatoly Vasilyevich Akentyev,28.0,俄罗斯,越野滑雪男子15公里,1968
1607,Anatoly Vasilyevich Akentyev,28.0,俄罗斯,越野滑雪男子30公里,1968
1607,Anatoly Vasilyevich Akentyev,28.0,俄罗斯,越野滑雪男子50公里,1968
1607,Anatoly Vasilyevich Akentyev,28.0,俄罗斯,越野滑雪男子4×10公里接力赛,1968
1612,Ulf Erik kerblom,26.0,瑞典,雪车男子四人座,1984
1621,"Charles Arthur ""Charlie"" Akers",20.0,美国,越野滑雪男子15公里,1960
1621,"Charles Arthur ""Charlie"" Akers",24.0,美国,冬季两项男子20公里,1964
1625,Jan-Erik kerstrm,28.0,瑞典,雪车男子二人座,1964
1626,Rolf Evert kerstrm,27.0,瑞典,雪车男子二人座,1988
1627,"Henry ""Hank"" Akervall",26.0,加拿大,冰球男子冰球,1964
1629,Lars Arne kesson,20.0,瑞典,花样滑冰男单,1984
1639,Albina Khamitovna Akhatova,21.0,俄罗斯,冬季两项女子7.5公里短距离,1998
1639,Albina Khamitovna Akhatova,21.0,俄罗斯,冬季两项女子15公里,1998
1639,Albina Khamitovna Akhatova,21.0,俄罗斯,冬季两项女子4×7.5公里接力,1998
1639,Albina Khamitovna Akhatova,25.0,俄罗斯,冬季两项女子15公里,2002
1639,Albina Khamitovna Akhatova,25.0,俄罗斯,冬季两项女子4×7.5公里接力,2002
1639,Albina Khamitovna Akhatova,29.0,俄罗斯,冬季两项女子7.5公里短距离,2006
1639,Albina Khamitovna Akhatova,29.0,俄罗斯,冬季两项女子10公里追逐,2006
1639,Albina Khamitovna Akhatova,29.0,俄罗斯,冬季两项女子12.5公里集体出发,2006
1639,Albina Khamitovna Akhatova,29.0,俄罗斯,冬季两项女子15公里,2006
1639,Albina Khamitovna Akhatova,29.0,俄罗斯,冬季两项女子4×6公里接力,2006
1648,Yerdos Zhaksimbinovich Akhmadiyev,28.0,哈萨克斯坦,越野滑雪男子15公里,2014
1648,Yerdos Zhaksimbinovich Akhmadiyev,28.0,哈萨克斯坦,越野滑雪男子50公里,2014
1656,Sofia Akhmeteli,16.0,乔治亚州,高山滑雪女子回转,1998
1656,Sofia Akhmeteli,20.0,乔治亚州,高山滑雪女子大回转,2002
1656,Sofia Akhmeteli,20.0,乔治亚州,高山滑雪女子回转,2002
1671,Takeshi Akiba,23.0,日本,冰球男子冰球,1968
1671,Takeshi Akiba,27.0,日本,冰球男子冰球,1972
1671,Takeshi Akiba,31.0,日本,冰球男子冰球,1976
1675,Masahiro Akimoto,23.0,日本,跳台滑雪男子个人标准台,1980
1675,Masahiro Akimoto,23.0,日本,跳台滑雪男子个人大跳台,1980
1743,Yelizaveta Vyacheslavovna Aksyonova,18.0,哈萨克斯坦,雪橇女子单人,2014
2213,Konstantin Georgiyevich Aladashvili,24.0,俄罗斯,钢架雪车男子钢架雪车,2002
2218,Arif Alaftargil,24.0,土耳其,高山滑雪男子回转,1998
2219,Atakan Alaftargil,25.0,土耳其,高山滑雪男子回转,2002
2254,Burhan Alanku,17.0,土耳其,高山滑雪男子回转,1968
2267,ric Alard,30.0,法国,雪车男子二人座,1998
2274,Mika Antero Alatalo,22.0,芬兰,冰球男子冰球,1994
2275,Toimi Johannes Alatalo,30.0,芬兰,越野滑雪男子15公里,1960
2275,Toimi Johannes Alatalo,30.0,芬兰,越野滑雪男子30公里,1960
2275,Toimi Johannes Alatalo,30.0,芬兰,越野滑雪男子4×10公里接力赛,1960
2296,Marco Albarello,27.0,意大利,越野滑雪男子15公里,1988
2296,Marco Albarello,27.0,意大利,越野滑雪男子30公里,1988
2296,Marco Albarello,31.0,意大利,越野滑雪男子10公里,1992
2296,Marco Albarello,31.0,意大利,越野滑雪男子30公里,1992
2296,Marco Albarello,31.0,意大利,越野滑雪男子10/15公里追逐赛,1992
2296,Marco Albarello,31.0,意大利,越野滑雪男子4×10公里接力赛,1992
2296,Marco Albarello,33.0,意大利,越野滑雪男子10公里,1994
2296,Marco Albarello,33.0,意大利,越野滑雪男子10/15公里追逐赛,1994
2296,Marco Albarello,33.0,意大利,越野滑雪男子4×10公里接力赛,1994
2296,Marco Albarello,37.0,意大利,越野滑雪男子10公里,1998
2296,Marco Albarello,37.0,意大利,越野滑雪男子30公里,1998
2296,Marco Albarello,37.0,意大利,越野滑雪男子4×10公里接力赛,1998
2308,Tommy Albelin,33.0,瑞典,冰球男子冰球,1998
2328,Karsten Klaus Albert,29.0,德国,雪橇男子个人,1998
2328,Karsten Klaus Albert,33.0,德国,雪橇男子个人,2002
2329,Louis Albert,25.0,法国,跳台滑雪男子个人标准台,1924
2332,Martine Albert,32.0,加拿大,冬季两项女子7.5公里短距离,2006
2332,Martine Albert,32.0,加拿大,冬季两项女子15公里,2006
2332,Martine Albert,32.0,加拿大,冬季两项女子4×6公里接力,2006
2337,Bruno Alberti,25.0,意大利,高山滑雪男子滑降,1960
2337,Bruno Alberti,25.0,意大利,高山滑雪男子大回转,1960
2337,Bruno Alberti,25.0,意大利,高山滑雪男子回转,1960
2337,Bruno Alberti,29.0,意大利,高山滑雪男子滑降,1964
2344,Reno Luigi Alberton,19.0,意大利,冰球男子冰球,1956
2348,Johnny Albertsen,16.0,丹麦,高山滑雪男子大回转,1994
2348,Johnny Albertsen,32.0,丹麦,高山滑雪男子滑降,2010
2348,Johnny Albertsen,32.0,丹麦,高山滑雪男子超级大回转,2010
2361,Alan Jacob Alborn,17.0,美国,跳台滑雪男子个人标准台,1998
2361,Alan Jacob Alborn,17.0,美国,跳台滑雪男子个人大跳台,1998
2361,Alan Jacob Alborn,17.0,美国,跳台滑雪男子团体大跳台,1998
2361,Alan Jacob Alborn,21.0,美国,跳台滑雪男子个人标准台,2002
2361,Alan Jacob Alborn,21.0,美国,跳台滑雪男子个人大跳台,2002
2361,Alan Jacob Alborn,21.0,美国,跳台滑雪男子团体大跳台,2002
2361,Alan Jacob Alborn,25.0,美国,跳台滑雪男子个人标准台,2006
2361,Alan Jacob Alborn,25.0,美国,跳台滑雪男子个人大跳台,2006
2361,Alan Jacob Alborn,25.0,美国,跳台滑雪男子团体大跳台,2006
2366,Daniel Albrecht,22.0,瑞士,高山滑雪男子大回转,2006
2366,Daniel Albrecht,22.0,瑞士,高山滑雪男子回转,2006
2366,Daniel Albrecht,22.0,瑞士,高山滑雪男子全能,2006
2370,Grant Albrecht,21.0,加拿大,雪橇混合男子双人,2002
2370,Grant Albrecht,25.0,加拿大,雪橇混合男子双人,2006
2373,Kilian Albrecht,28.0,奥地利,高山滑雪男子回转,2002
2373,Kilian Albrecht,28.0,奥地利,高山滑雪男子全能,2002
2373,Kilian Albrecht,36.0,保加利亚,高山滑雪男子回转,2010
2378,Sylvia Albrecht (-Heckendorf),17.0,德国,速滑女子1000米,1980
2378,Sylvia Albrecht (-Heckendorf),17.0,德国,速滑女子1500米,1980
2378,Sylvia Albrecht (-Heckendorf),17.0,德国,速滑女子3000米,1980
2379,Brigitte Albrecht-Loretan,21.0,瑞士,越野滑雪女子5公里,1992
2379,Brigitte Albrecht-Loretan,21.0,瑞士,越野滑雪女子30公里,1992
2379,Brigitte Albrecht-Loretan,21.0,瑞士,越野滑雪女子5/10公里追逐,1992
2379,Brigitte Albrecht-Loretan,21.0,瑞士,越野滑雪女子4×5公里接力,1992
2379,Brigitte Albrecht-Loretan,23.0,瑞士,越野滑雪女子15公里,1994
2379,Brigitte Albrecht-Loretan,23.0,瑞士,越野滑雪女子30公里,1994
2379,Brigitte Albrecht-Loretan,23.0,瑞士,越野滑雪女子4×5公里接力,1994
2379,Brigitte Albrecht-Loretan,27.0,瑞士,越野滑雪女子5公里,1998
2379,Brigitte Albrecht-Loretan,27.0,瑞士,越野滑雪女子30公里,1998
2379,Brigitte Albrecht-Loretan,27.0,瑞士,越野滑雪女子5/10公里追逐,1998
2379,Brigitte Albrecht-Loretan,27.0,瑞士,越野滑雪女子4×5公里接力,1998
2379,Brigitte Albrecht-Loretan,31.0,瑞士,越野滑雪女子15公里,2002
2379,Brigitte Albrecht-Loretan,31.0,瑞士,越野滑雪女子5/5公里追逐,2002
2379,Brigitte Albrecht-Loretan,31.0,瑞士,越野滑雪女子4×5公里接力,2002
2382,Margit Albrechtsson (sberg-),34.0,瑞典,越野滑雪女子10公里,1952
2383,Janez Albreht,35.0,塞尔维亚,冰球男子冰球,1976
2386,"Tenley Emma Albright (-Gardiner, -Blakely)",16.0,美国,花样滑冰女子个人,1952
2386,"Tenley Emma Albright (-Gardiner, -Blakely)",20.0,美国,花样滑冰女子个人,1956
2409,Lindsay Alcock,24.0,加拿大,钢架雪车女子钢架雪车,2002
2409,Lindsay Alcock,28.0,加拿大,钢架雪车女子钢架雪车,2006
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",19.0,英国,高山滑雪女子降滑,2002
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",19.0,英国,高山滑雪女子超级大回转,2002
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",19.0,英国,高山滑雪女子大回转,2002
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",19.0,英国,高山滑雪女子回转,2002
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",19.0,英国,高山滑雪女全能,2002
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",23.0,英国,高山滑雪女子降滑,2006
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",23.0,英国,高山滑雪女子超级大回转,2006
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",23.0,英国,高山滑雪女子大回转,2006
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",23.0,英国,高山滑雪女全能,2006
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",27.0,英国,高山滑雪女子降滑,2010
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",27.0,英国,高山滑雪女子超级大回转,2010
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",27.0,英国,高山滑雪女子大回转,2010
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",27.0,英国,高山滑雪女子回转,2010
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",27.0,英国,高山滑雪女全能,2010
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",31.0,英国,高山滑雪女子降滑,2014
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",31.0,英国,高山滑雪女子超级大回转,2014
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",31.0,英国,高山滑雪女全能,2014
2416,Zhanbota Yerkinovna Aldabergenova,18.0,哈萨克斯坦,自由式滑雪女子空中技巧,2014
2431,Henri Eugne Aldebert,43.0,法国,雪车男子四/五,1924
2436,Guillermo Alder,20.0,阿根廷,越野滑雪男子10公里,1992
2436,Guillermo Alder,20.0,阿根廷,越野滑雪男子30公里,1992
2436,Guillermo Alder,20.0,阿根廷,越野滑雪男子10/15公里追逐赛,1992
2437,Ins Alder,21.0,阿根廷,越野滑雪女子5公里,1992
2437,Ins Alder,21.0,阿根廷,越野滑雪女子15公里,1992
2437,Ins Alder,21.0,阿根廷,越野滑雪女子30公里,1992
2437,Ins Alder,21.0,阿根廷,越野滑雪女子5/10公里追逐,1992
2444,Manole Aldescu,22.0,罗马尼亚,越野滑雪男子4×10公里接力赛,1952
2444,Manole Aldescu,26.0,罗马尼亚,越野滑雪男子15公里,1956
2444,Manole Aldescu,26.0,罗马尼亚,越野滑雪男子30公里,1956
2445,"Robert Mathew ""Bob"" Aldighieri",26.0,美国,自由式滑雪男子雪上技巧,1992
2473,Boris Viktorovich Aleksandrov,20.0,俄罗斯,冰球男子冰球,1976
2484,Sergey Yevgenyevich Aleksandrov,27.0,哈萨克斯坦,冰球男子冰球,2006
2486,Veniamin Veniaminovich Aleksandrov,22.0,俄罗斯,冰球男子冰球,1960
2486,Veniamin Veniaminovich Aleksandrov,26.0,俄罗斯,冰球男子冰球,1964
2486,Veniamin Veniaminovich Aleksandrov,30.0,俄罗斯,冰球男子冰球,1968
2487,Vladimir Petrovich Aleksandrov,26.0,俄罗斯,雪车男子二人座,1984
2487,Vladimir Petrovich Aleksandrov,26.0,俄罗斯,雪车男子四人座,1984
2491,Nadezhda Valeryevna Aleksandrova,20.0,俄罗斯,冰球女子冰球,2006
2505,Aleksandr Yuryevich Alekseyev,30.0,白俄罗斯,冰球男子冰球,1998
2507,Dmitry Sergeyevich Alekseyev,22.0,俄罗斯,雪橇混合男子双人,1988
2514,Lyubov Alekseyeva,17.0,哈萨克斯坦,冰球女子冰球,2002
2518,Boycho Aleksiev,24.0,保加利亚,花样滑冰男单,1988
2521,Nadezhda Aleksieva,22.0,保加利亚,冬季两项女子7.5公里短距离,1992
2521,Nadezhda Aleksieva,22.0,保加利亚,冬季两项女子15公里,1992
2521,Nadezhda Aleksieva,22.0,保加利亚,冬季两项女子3×7.5公里接力,1992
2521,Nadezhda Aleksieva,24.0,保加利亚,冬季两项女子15公里,1994
2521,Nadezhda Aleksieva,24.0,保加利亚,冬季两项女子4×7.5公里接力,1994
2551,Arnaud Alessandria,20.0,摩纳哥,高山滑雪男子滑降,2014
2551,Arnaud Alessandria,20.0,摩纳哥,高山滑雪男子超级大回转,2014
2551,Arnaud Alessandria,20.0,摩纳哥,高山滑雪男子全能,2014
2577,Morgan Alexander,23.0,加拿大,雪车男子四人座,2006
2578,"Nicholas ""Nick"" Alexander",21.0,美国,跳台滑雪男子个人标准台,2010
2578,"Nicholas ""Nick"" Alexander",21.0,美国,跳台滑雪男子个人大跳台,2010
2578,"Nicholas ""Nick"" Alexander",21.0,美国,跳台滑雪男子团体大跳台,2010
2578,"Nicholas ""Nick"" Alexander",25.0,美国,跳台滑雪男子个人标准台,2014
2578,"Nicholas ""Nick"" Alexander",25.0,美国,跳台滑雪男子个人大跳台,2014
2578,"Nicholas ""Nick"" Alexander",25.0,美国,跳台滑雪男子团体大跳台,2014
2595,Panagiotis Alexandris,22.0,希腊,高山滑雪男子大回转,1972
2595,Panagiotis Alexandris,22.0,希腊,高山滑雪男子回转,1972
2596,Yorgo Alexandrou,29.0,亚美尼亚,雪车男子二人座,2002
2639,Hans Daniel Alfredsson,25.0,瑞典,冰球男子冰球,1998
2639,Hans Daniel Alfredsson,29.0,瑞典,冰球男子冰球,2002
2639,Hans Daniel Alfredsson,33.0,瑞典,冰球男子冰球,2006
2639,Hans Daniel Alfredsson,37.0,瑞典,冰球男子冰球,2010
2639,Hans Daniel Alfredsson,41.0,瑞典,冰球男子冰球,2014
2649,Ulf Hkan Gran Algotsson,27.0,瑞典,冰球男子冰球,1994
2737,Vladimir Aleksandrovich Alikin,22.0,俄罗斯,冬季两项男子10公里短距离,1980
2737,Vladimir Aleksandrovich Alikin,22.0,俄罗斯,冬季两项男子20公里,1980
2737,Vladimir Aleksandrovich Alikin,22.0,俄罗斯,冬季两项男子4×7.5公里接力赛,1980
2748,Jan Alin,21.0,捷克共和国,冰球男子冰球,1994
2767,Olesya Murtazaliyevna Aliyeva,20.0,俄罗斯,高山滑雪女子超级大回转,1998
2767,Olesya Murtazaliyevna Aliyeva,28.0,俄罗斯,高山滑雪女子降滑,2006
2767,Olesya Murtazaliyevna Aliyeva,28.0,俄罗斯,高山滑雪女子超级大回转,2006
2767,Olesya Murtazaliyevna Aliyeva,28.0,俄罗斯,高山滑雪女子大回转,2006
2773,"Michael Charles ""Mike"" Aljoe",23.0,美国,雪车男子二人座,1988
2786,Yuliya Yakunovna Allagulova,19.0,俄罗斯,短道速滑女子3000米接力,1992
2792,mile Allais,23.0,法国,高山滑雪男子全能,1936
2793,Kathleen Allais,26.0,法国,自由式滑雪女子雪上技巧,2002
2799,Olivier Allamand,22.0,法国,自由式滑雪男子雪上技巧,1992
2799,Olivier Allamand,24.0,法国,自由式滑雪男子雪上技巧,1994
2805,Mitchell Allan,18.0,澳大利亚,单板滑雪男子U型场地技巧,2006
2810,Pierre Allard,25.0,法国,冰球男子冰球,1998
2811,Roland Allard,24.0,法国,高山滑雪男子全能,1936
2812,"David ""Dave"" Allardice",22.0,英国,短道速滑男子5000米接力,1998
2812,"David ""Dave"" Allardice",26.0,英国,短道速滑男子500米,2002
2835,"Christopher ""Chris"" Allen (-Ellis)",24.0,澳大利亚,越野滑雪男子15公里,1984
2835,"Christopher ""Chris"" Allen (-Ellis)",24.0,澳大利亚,越野滑雪男子30公里,1984
2835,"Christopher ""Chris"" Allen (-Ellis)",24.0,澳大利亚,越野滑雪男子50公里,1984
2851,Kirk Blaine Allen,20.0,加拿大,跳台滑雪男子个人标准台,1992
2851,Kirk Blaine Allen,20.0,加拿大,跳台滑雪男子个人大跳台,1992
2851,Kirk Blaine Allen,20.0,加拿大,跳台滑雪男子团体大跳台,1992
2856,Lisa-Marie Allen,19.0,美国,花样滑冰女子个人,1980
2866,Roger Allen,19.0,加拿大,越野滑雪男子15公里,1972
2866,Roger Allen,19.0,加拿大,越野滑雪男子4×10公里接力赛,1972
2867,Roseanne Allen,17.0,加拿大,越野滑雪女子5公里,1972
2867,Roseanne Allen,17.0,加拿大,越野滑雪女子3×5公里接力,1972
2869,"Scott Ethan ""Scotty"" Allen",14.0,美国,花样滑冰男单,1964
2873,Wendy Irene Allen,23.0,美国,高山滑雪女子大回转,1968
2873,Wendy Irene Allen,23.0,美国,高山滑雪女子回转,1968
2876,"Theodor ""Theo"" Allenbach",23.0,瑞士,越野滑雪男子18公里,1948
2876,"Theodor ""Theo"" Allenbach",23.0,瑞士,北欧两项男子个人,1948
2884,Patricia Kim Alletson,17.0,加拿大,花样滑冰女子个人,1976
2887,"Steven James ""Steve"" Alley",22.0,美国,冰球男子冰球,1976
2899,Yves llig,19.0,瑞士,花样滑冰混合双人,1964
2902,Karl Ruben Allinger,32.0,瑞典,冰球男子冰球,1924
2914,Steve Allman,23.0,挪威,冰球男子冰球,1992
2921,Fernando Alloni,22.0,意大利,速滑男子5000米,1948
2938,Eivor Matilda Alm (-Astergren),27.0,瑞典,越野滑雪女子10公里,1952
2939,Ernst Alm,23.0,瑞典,越野滑雪男子50公里,1924
2941,Juha Henri Alm,28.0,芬兰,越野滑雪男子50公里,1998
2961,"Joseph Michael ""Joe"" Almasian",26.0,亚美尼亚,雪车男子二人座,1994
2962,Zsuzsa Almssy,13.0,匈牙利,花样滑冰女子个人,1964
2962,Zsuzsa Almssy,17.0,匈牙利,花样滑冰女子个人,1968
2962,Zsuzsa Almssy,21.0,匈牙利,花样滑冰女子个人,1972
2963,Peter Almasy,27.0,法国,冰球男子冰球,1988
2963,Peter Almasy,30.0,法国,冰球男子冰球,1992
2965,"sa Annelie Charlotte ""Lotta"" Almblad (-Lindefors)",25.0,瑞典,冰球女子冰球,1998
2965,"sa Annelie Charlotte ""Lotta"" Almblad (-Lindefors)",29.0,瑞典,冰球女子冰球,2002
2987,Aleksandr Davletovich Almetov,20.0,俄罗斯,冰球男子冰球,1960
2987,Aleksandr Davletovich Almetov,24.0,俄罗斯,冰球男子冰球,1964
3001,Alexei Almoukov,19.0,澳大利亚,冬季两项男子10公里短距离,2010
3001,Alexei Almoukov,19.0,澳大利亚,冬季两项男子20公里,2010
3001,Alexei Almoukov,23.0,澳大利亚,冬季两项男子10公里短距离,2014
3001,Alexei Almoukov,23.0,澳大利亚,冬季两项男子20公里,2014
3006,Gte Augustin Almqvist,30.0,瑞典,冰球男子冰球,1952
3021,Pekka Juho Kustaa Alonen,23.0,芬兰,高山滑雪男子大回转,1952
3021,Pekka Juho Kustaa Alonen,23.0,芬兰,高山滑雪男子回转,1952
3022,Pentti Johannes Alonen,22.0,芬兰,高山滑雪男子滑降,1948
3022,Pentti Johannes Alonen,22.0,芬兰,高山滑雪男子回转,1948
3022,Pentti Johannes Alonen,22.0,芬兰,高山滑雪男子全能,1948
3022,Pentti Johannes Alonen,26.0,芬兰,高山滑雪男子滑降,1952
3022,Pentti Johannes Alonen,26.0,芬兰,高山滑雪男子大回转,1952
3022,Pentti Johannes Alonen,26.0,芬兰,高山滑雪男子回转,1952
3022,Pentti Johannes Alonen,30.0,芬兰,高山滑雪男子滑降,1956
3022,Pentti Johannes Alonen,30.0,芬兰,高山滑雪男子大回转,1956
3022,Pentti Johannes Alonen,30.0,芬兰,高山滑雪男子回转,1956
3043,Nstor Alonso Casajuana,26.0,西班牙,雪车男子四人座,1968
3048,Kseniya Alekseyevna Alopina,21.0,俄罗斯,高山滑雪女子回转,2014
3061,Luc Alphand,22.0,法国,高山滑雪男子滑降,1988
3061,Luc Alphand,22.0,法国,高山滑雪男子超级大回转,1988
3061,Luc Alphand,22.0,法国,高山滑雪男子全能,1988
3061,Luc Alphand,26.0,法国,高山滑雪男子滑降,1992
3061,Luc Alphand,26.0,法国,高山滑雪男子超级大回转,1992
3061,Luc Alphand,28.0,法国,高山滑雪男子滑降,1994
3061,Luc Alphand,28.0,法国,高山滑雪男子超级大回转,1994
3069,Thomas Alsgaard (Alsgrd-),22.0,挪威,越野滑雪男子10公里,1994
3069,Thomas Alsgaard (Alsgrd-),22.0,挪威,越野滑雪男子30公里,1994
3069,Thomas Alsgaard (Alsgrd-),22.0,挪威,越野滑雪男子4×10公里接力赛,1994
3069,Thomas Alsgaard (Alsgrd-),26.0,挪威,越野滑雪男子10公里,1998
3069,Thomas Alsgaard (Alsgrd-),26.0,挪威,越野滑雪男子30公里,1998
3069,Thomas Alsgaard (Alsgrd-),26.0,挪威,越野滑雪男子50公里,1998
3069,Thomas Alsgaard (Alsgrd-),26.0,挪威,越野滑雪男子10/15公里追逐赛,1998
3069,Thomas Alsgaard (Alsgrd-),26.0,挪威,越野滑雪男子4×10公里接力赛,1998
3069,Thomas Alsgaard (Alsgrd-),30.0,挪威,越野滑雪男子30公里,2002
